timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch
2023-06-04T13:06:27.586,37.9507333,-122.4514866,4.900,130.2,130.8,-3.1,2.9
2023-06-04T13:06:28.088,37.9507250,-122.4514750,5.300,132.7,130.9,3.4,1.9
2023-06-04T13:06:28.589,37.9507183,-122.4514633,5.200,129.2,122.4,1.6,19.7
2023-06-04T13:06:29.092,37.9507116,-122.4514516,5.100,129.5,128.2,-4.3,3.0
2023-06-04T13:06:29.595,37.9507050,-122.4514416,4.800,134.4,127.4,7.6,9.7
2023-06-04T13:06:30.093,37.9506966,-122.4514300,4.900,129.5,130.2,-5.6,-1.2
2023-06-04T13:06:30.593,37.9506900,-122.4514183,5.000,133.9,129.9,-1.3,8.0
2023-06-04T13:06:31.094,37.9506816,-122.4514066,5.000,126.1,123.1,-8.1,2.6
2023-06-04T13:06:31.596,37.9506750,-122.4513950,5.100,130.0,126.6,-3.6,5.4
2023-06-04T13:06:32.100,37.9506666,-122.4513816,5.200,127.6,122.7,-1.6,6.4
2023-06-04T13:06:32.600,37.9506600,-122.4513683,5.500,124.1,126.0,-7.2,4.8
2023-06-04T13:06:33.099,37.9506516,-122.4513550,5.800,132.1,127.8,-3.3,5.9
2023-06-04T13:06:33.601,37.9506433,-122.4513416,5.700,127.3,129.3,-3.7,8.1
2023-06-04T13:06:34.103,37.9506333,-122.4513283,5.700,130.6,128.2,-1.1,0.8
2023-06-04T13:06:34.604,37.9506250,-122.4513166,5.800,131.2,128.6,7.3,12.2
2023-06-04T13:06:35.104,37.9506183,-122.4513016,6.000,123.9,124.8,2.2,1.0
2023-06-04T13:06:35.606,37.9506100,-122.4512883,5.800,124.6,125.9,2.2,6.6
2023-06-04T13:06:36.106,37.9506016,-122.4512750,5.800,125.9,126.2,1.4,9.8
2023-06-04T13:06:36.608,37.9505950,-122.4512600,5.800,125.9,127.6,-3.4,1.0
2023-06-04T13:06:37.108,37.9505866,-122.4512466,5.900,126.1,127.2,3.5,4.8
2023-06-04T13:06:37.612,37.9505783,-122.4512333,5.700,127.7,125.4,-0.8,5.0
2023-06-04T13:06:38.113,37.9505700,-122.4512200,5.700,126.6,126.6,5.1,9.0
2023-06-04T13:06:38.612,37.9505633,-122.4512050,5.900,119.6,122.4,-4.9,1.1
2023-06-04T13:06:39.113,37.9505550,-122.4511900,5.900,127.0,128.7,-5.8,5.2
2023-06-04T13:06:39.615,37.9505466,-122.4511766,5.900,129.9,124.2,2.7,4.7
2023-06-04T13:06:40.117,37.9505400,-122.4511633,5.900,123.1,128.0,-1.0,11.1
2023-06-04T13:06:40.620,37.9505316,-122.4511500,5.700,129.4,124.1,1.6,-2.6
2023-06-04T13:06:41.119,37.9505250,-122.4511383,5.400,125.1,125.0,3.6,10.4
2023-06-04T13:06:41.621,37.9505183,-122.4511250,5.400,123.9,126.5,-1.4,6.5
2023-06-04T13:06:42.122,37.9505100,-122.4511133,5.400,128.0,129.8,-4.7,1.6
2023-06-04T13:06:42.624,37.9505016,-122.4511016,5.500,135.7,131.7,2.3,5.7
2023-06-04T13:06:43.125,37.9504933,-122.4510900,5.400,129.8,122.6,2.3,5.8
2023-06-04T13:06:43.627,37.9504850,-122.4510766,5.500,129.0,127.5,-5.7,6.7
2023-06-04T13:06:44.128,37.9504766,-122.4510650,5.700,132.4,128.7,-1.7,7.3
2023-06-04T13:06:44.629,37.9504666,-122.4510516,5.800,134.8,130.3,-2.4,-2.5
2023-06-04T13:06:45.131,37.9504583,-122.4510400,5.800,133.4,128.9,4.1,9.7
2023-06-04T13:06:45.582,37.9504516,-122.4510266,5.600,125.1,127.1,-5.9,3.2
2023-06-04T13:06:46.134,37.9504416,-122.4510133,5.700,131.9,127.6,5.9,4.3
2023-06-04T13:06:46.585,37.9504350,-122.4510000,5.700,125.1,122.5,2.6,5.3
2023-06-04T13:06:47.079,37.9504283,-122.4509850,5.700,123.7,124.7,6.2,6.9
2023-06-04T13:06:47.588,37.9504200,-122.4509700,5.900,121.5,121.7,6.0,3.1
2023-06-04T13:06:48.084,37.9504150,-122.4509566,5.700,114.4,116.9,0.6,8.5
2023-06-04T13:06:48.585,37.9504083,-122.4509400,6.000,114.5,121.7,-9.6,4.2
2023-06-04T13:06:49.088,37.9504016,-122.4509250,6.300,122.8,124.0,-7.5,4.6
2023-06-04T13:06:49.585,37.9503950,-122.4509116,6.100,125.7,123.9,1.4,6.2
2023-06-04T13:06:50.146,37.9503866,-122.4508966,5.900,121.4,122.8,-4.9,3.7
2023-06-04T13:06:50.585,37.9503800,-122.4508816,6.000,125.2,123.5,3.9,7.0
2023-06-04T13:06:51.080,37.9503733,-122.4508683,5.800,120.6,119.7,8.3,6.3
2023-06-04T13:06:51.583,37.9503666,-122.4508516,5.800,117.5,123.0,-1.5,5.6
2023-06-04T13:06:52.086,37.9503616,-122.4508366,5.900,118.1,121.4,-4.6,11.9
2023-06-04T13:06:52.589,37.9503533,-122.4508216,5.600,124.4,130.2,-12.8,3.9
2023-06-04T13:06:53.095,37.9503450,-122.4508100,5.600,128.8,129.4,-9.1,3.1
2023-06-04T13:06:53.588,37.9503383,-122.4507966,5.700,127.6,131.6,-11.6,5.3
2023-06-04T13:06:54.077,37.9503283,-122.4507833,5.600,136.3,133.6,-4.1,-0.0
2023-06-04T13:06:54.586,37.9503200,-122.4507716,5.500,133.2,127.0,2.4,7.2
2023-06-04T13:06:55.083,37.9503116,-122.4507583,5.600,125.6,129.3,-5.8,5.2
2023-06-04T13:06:55.589,37.9503033,-122.4507466,5.500,130.9,128.9,6.4,3.2
2023-06-04T13:06:56.090,37.9502966,-122.4507333,5.300,118.9,119.5,3.9,8.3
2023-06-04T13:06:56.589,37.9502916,-122.4507183,5.400,118.1,124.8,-1.7,4.5
2023-06-04T13:06:57.095,37.9502833,-122.4507050,5.500,132.3,122.5,6.4,6.4
2023-06-04T13:06:57.595,37.9502750,-122.4506900,5.600,118.9,122.5,-1.2,3.6
2023-06-04T13:06:58.077,37.9502683,-122.4506750,6.100,122.9,125.2,-3.0,1.8
2023-06-04T13:06:58.588,37.9502600,-122.4506600,6.100,121.9,121.3,6.8,7.5
2023-06-04T13:06:59.082,37.9502533,-122.4506450,5.900,119.7,123.0,-4.4,5.6
2023-06-04T13:06:59.575,37.9502466,-122.4506283,6.200,117.6,122.1,-6.7,5.8
2023-06-04T13:07:00.087,37.9502383,-122.4506133,6.300,125.3,125.9,-5.6,6.9
2023-06-04T13:07:00.588,37.9502316,-122.4505966,6.300,120.5,118.2,-2.2,8.9
2023-06-04T13:07:01.093,37.9502250,-122.4505800,6.300,124.5,123.6,-5.1,5.9
2023-06-04T13:07:01.587,37.9502166,-122.4505666,6.000,122.6,115.8,-2.4,10.5
2023-06-04T13:07:02.079,37.9502100,-122.4505500,6.100,126.1,123.6,-9.2,6.9
2023-06-04T13:07:02.590,37.9502000,-122.4505350,6.300,125.1,122.2,-3.4,8.0
2023-06-04T13:07:03.083,37.9501916,-122.4505200,6.300,125.7,125.8,-5.8,3.8
2023-06-04T13:07:03.584,37.9501833,-122.4505050,6.300,128.7,126.5,-0.2,3.4
2023-06-04T13:07:04.088,37.9501733,-122.4504916,6.200,131.2,130.4,-2.0,2.3
2023-06-04T13:07:04.579,37.9501650,-122.4504800,6.000,132.9,126.3,9.0,2.8
2023-06-04T13:07:05.086,37.9501583,-122.4504650,5.600,116.2,120.4,6.2,3.7
2023-06-04T13:07:05.581,37.9501533,-122.4504500,5.500,119.0,121.9,1.4,3.5
2023-06-04T13:07:06.070,37.9501466,-122.4504350,5.900,119.0,122.7,2.7,9.3
2023-06-04T13:07:06.586,37.9501400,-122.4504200,6.000,118.6,125.6,-8.3,7.7
2023-06-04T13:07:07.084,37.9501333,-122.4504050,6.100,121.2,129.1,-7.6,3.9
2023-06-04T13:07:07.570,37.9501266,-122.4503933,5.800,121.1,121.7,-0.3,9.9
2023-06-04T13:07:08.081,37.9501200,-122.4503783,5.400,120.2,125.5,-10.9,3.1
2023-06-04T13:07:08.578,37.9501116,-122.4503650,5.700,127.8,127.9,-2.2,5.9
2023-06-04T13:07:09.203,37.9501033,-122.4503466,5.700,119.0,123.9,-5.8,7.3
2023-06-04T13:07:09.577,37.9500966,-122.4503350,5.700,122.4,127.2,-13.9,-1.5
2023-06-04T13:07:09.074,37.9500883,-122.4503216,6.300,127.7,130.2,-0.8,15.9
2023-06-04T13:07:09.581,37.9500800,-122.4503083,5.800,127.5,122.4,-5.8,-3.8
2023-06-04T13:07:11.081,37.9500733,-122.4502950,5.500,124.1,127.9,-3.6,11.7
2023-06-04T13:07:11.581,37.9500633,-122.4502816,5.400,125.9,121.4,-0.5,-0.7
2023-06-04T13:07:12.085,37.9500566,-122.4502683,5.600,127.0,127.2,-3.0,6.1
2023-06-04T13:07:12.580,37.9500483,-122.4502566,5.500,127.4,123.9,3.7,12.2
2023-06-04T13:07:13.100,37.9500416,-122.4502416,5.500,125.5,125.7,-5.4,-1.0
2023-06-04T13:07:13.585,37.9500350,-122.4502300,5.500,127.1,124.3,1.3,14.4
2023-06-04T13:07:14.075,37.9500266,-122.4502150,5.500,125.0,126.1,-7.1,-2.3
2023-06-04T13:07:14.579,37.9500200,-122.4502033,5.400,130.3,127.1,1.3,9.1
2023-06-04T13:07:15.079,37.9500116,-122.4501900,5.500,123.6,124.6,2.0,2.0
2023-06-04T13:07:15.579,37.9500050,-122.4501766,5.600,125.2,122.7,6.6,4.7
2023-06-04T13:07:16.084,37.9499983,-122.4501633,5.600,118.8,120.4,5.8,7.4
2023-06-04T13:07:16.581,37.9499933,-122.4501466,5.700,116.1,118.6,1.6,0.6
2023-06-04T13:07:17.099,37.9499866,-122.4501316,6.000,119.2,125.0,-0.9,8.0
2023-06-04T13:07:17.581,37.9499800,-122.4501166,6.200,118.9,121.9,-1.9,2.1
2023-06-04T13:07:18.075,37.9499716,-122.4501016,6.000,122.5,127.1,-3.2,5.7
2023-06-04T13:07:18.578,37.9499650,-122.4500883,6.100,124.7,125.6,-9.1,3.7
2023-06-04T13:07:19.081,37.9499566,-122.4500733,6.100,125.0,130.9,-11.3,4.2
2023-06-04T13:07:19.578,37.9499483,-122.4500600,5.900,128.6,128.7,-9.7,4.6
2023-06-04T13:07:20.088,37.9499400,-122.4500466,5.800,131.8,133.7,-7.7,3.8
2023-06-04T13:07:20.581,37.9499316,-122.4500366,5.600,134.4,128.0,-1.0,5.7
2023-06-04T13:07:21.071,37.9499233,-122.4500233,5.200,126.1,126.6,-4.7,-1.5
2023-06-04T13:07:21.578,37.9499166,-122.4500100,5.400,127.0,124.6,-2.5,10.2
2023-06-04T13:07:22.075,37.9499083,-122.4499950,5.800,126.3,126.3,-5.1,5.6
2023-06-04T13:07:22.571,37.9499000,-122.4499816,5.900,128.3,126.5,-5.7,2.1
2023-06-04T13:07:23.081,37.9498900,-122.4499666,6.000,128.7,128.9,-5.7,6.0
2023-06-04T13:07:23.581,37.9498800,-122.4499533,6.000,130.2,127.7,-4.7,2.7
2023-06-04T13:07:24.088,37.9498716,-122.4499416,6.000,132.0,131.5,-11.8,4.8
2023-06-04T13:07:24.580,37.9498616,-122.4499283,5.900,134.5,131.9,-4.2,4.3
2023-06-04T13:07:25.070,37.9498516,-122.4499166,6.000,134.6,133.4,-6.1,1.2
2023-06-04T13:07:25.576,37.9498416,-122.4499050,6.000,134.9,128.1,2.1,1.6
2023-06-04T13:07:26.078,37.9498333,-122.4498900,6.200,127.2,126.9,-2.3,8.6
2023-06-04T13:07:26.571,37.9498233,-122.4498766,6.200,128.6,129.7,-2.9,7.9
2023-06-04T13:07:27.092,37.9498150,-122.4498633,6.000,133.9,129.1,3.8,3.0
2023-06-04T13:07:27.581,37.9498050,-122.4498500,6.000,129.5,125.2,2.5,5.8
2023-06-04T13:07:28.091,37.9497966,-122.4498350,6.100,125.5,127.0,-0.0,10.1
2023-06-04T13:07:28.580,37.9497866,-122.4498200,6.300,129.6,128.2,0.3,2.0
2023-06-04T13:07:29.074,37.9497783,-122.4498066,6.400,131.6,129.2,4.9,5.7
2023-06-04T13:07:29.581,37.9497683,-122.4497916,6.300,125.9,127.0,3.3,3.3
2023-06-04T13:07:30.075,37.9497600,-122.4497783,6.200,127.3,128.7,4.2,8.1
2023-06-04T13:07:30.585,37.9497516,-122.4497633,6.300,126.4,126.3,11.6,6.4
2023-06-04T13:07:31.083,37.9497433,-122.4497483,6.200,120.1,118.3,6.9,-0.3
2023-06-04T13:07:31.581,37.9497366,-122.4497316,5.900,122.2,122.2,-1.3,11.1
2023-06-04T13:07:32.088,37.9497300,-122.4497166,6.400,119.3,126.2,-4.8,1.9
2023-06-04T13:07:32.585,37.9497216,-122.4497033,6.000,124.8,129.3,-4.2,8.4
2023-06-04T13:07:33.076,37.9497150,-122.4496900,5.700,126.3,131.3,-10.3,1.7
2023-06-04T13:07:33.584,37.9497050,-122.4496766,5.800,131.6,131.8,3.9,4.9
2023-06-04T13:07:34.083,37.9496983,-122.4496650,5.600,124.2,125.9,-2.0,9.0
2023-06-04T13:07:34.594,37.9496900,-122.4496483,5.600,124.3,128.6,-12.4,-0.9
2023-06-04T13:07:35.088,37.9496816,-122.4496366,5.800,129.7,130.1,-6.7,14.1
2023-06-04T13:07:35.585,37.9496733,-122.4496233,5.900,133.6,133.1,-8.5,1.0
2023-06-04T13:07:36.090,37.9496633,-122.4496116,5.600,133.7,132.2,-6.7,3.6
2023-06-04T13:07:36.579,37.9496550,-122.4496000,5.900,140.5,135.2,-0.8,-0.9
2023-06-04T13:07:37.075,37.9496450,-122.4495883,5.600,140.8,130.1,3.8,8.1
2023-06-04T13:07:37.579,37.9496366,-122.4495766,5.600,129.5,132.8,-3.8,2.5
2023-06-04T13:07:38.088,37.9496283,-122.4495650,5.500,135.0,131.2,-0.2,5.0
2023-06-04T13:07:38.589,37.9496183,-122.4495533,5.600,133.0,130.7,1.5,0.9
2023-06-04T13:07:39.092,37.9496100,-122.4495416,5.700,130.9,131.0,-0.3,8.7
2023-06-04T13:07:39.587,37.9496016,-122.4495300,5.600,130.5,129.6,-0.4,3.5
2023-06-04T13:07:40.112,37.9495933,-122.4495183,5.700,129.4,126.3,6.2,9.6
2023-06-04T13:07:40.585,37.9495850,-122.4495033,5.800,120.1,124.7,-7.9,4.2
2023-06-04T13:07:41.080,37.9495766,-122.4494900,6.100,129.8,127.7,1.5,7.2
2023-06-04T13:07:41.585,37.9495683,-122.4494766,6.300,128.9,128.9,-2.8,4.0
2023-06-04T13:07:42.082,37.9495583,-122.4494616,6.300,128.9,129.4,-2.1,1.5
2023-06-04T13:07:42.584,37.9495500,-122.4494483,6.200,127.0,129.6,-8.6,11.5
2023-06-04T13:07:43.089,37.9495416,-122.4494350,6.200,132.8,132.7,-7.6,1.8
2023-06-04T13:07:43.583,37.9495316,-122.4494216,5.700,130.9,129.5,-6.3,10.5
2023-06-04T13:07:44.105,37.9495233,-122.4494083,5.700,128.1,130.5,-19.7,-0.9
2023-06-04T13:07:44.587,37.9495133,-122.4493950,5.900,137.8,135.2,-15.3,10.2
2023-06-04T13:07:45.079,37.9495033,-122.4493833,5.900,138.3,136.7,-9.7,0.6
2023-06-04T13:07:45.585,37.9494933,-122.4493733,5.700,137.9,134.7,-4.3,2.4
2023-06-04T13:07:46.082,37.9494833,-122.4493616,5.600,136.9,131.4,-1.3,7.2
2023-06-04T13:07:46.583,37.9494750,-122.4493500,5.600,131.5,129.0,3.4,7.3
2023-06-04T13:07:47.090,37.9494666,-122.4493366,5.700,128.1,129.5,-3.8,3.7
2023-06-04T13:07:47.586,37.9494583,-122.4493233,5.800,131.8,128.4,-4.2,5.9
2023-06-04T13:07:48.105,37.9494483,-122.4493100,6.100,130.1,132.3,-7.7,5.4
2023-06-04T13:07:48.585,37.9494400,-122.4492966,6.100,132.5,131.9,-9.8,6.0
2023-06-04T13:07:49.079,37.9494316,-122.4492833,6.100,129.9,132.3,-13.8,-0.5
2023-06-04T13:07:49.586,37.9494216,-122.4492716,6.000,132.5,129.7,-0.2,13.9
2023-06-04T13:07:50.084,37.9494133,-122.4492583,6.000,130.5,132.2,-5.2,6.6
2023-06-04T13:07:50.588,37.9494033,-122.4492466,5.900,132.7,126.6,1.1,2.1
2023-06-04T13:07:51.090,37.9493933,-122.4492350,5.900,132.0,130.9,-0.1,7.9
2023-06-04T13:07:51.581,37.9493850,-122.4492216,5.900,126.6,127.0,-1.6,3.4
2023-06-04T13:07:52.098,37.9493750,-122.4492083,6.100,131.4,129.0,-7.2,3.9
2023-06-04T13:07:52.578,37.9493666,-122.4491950,6.100,132.6,128.2,-2.5,11.6
2023-06-04T13:07:53.077,37.9493583,-122.4491816,6.000,130.4,129.2,-8.6,2.5
2023-06-04T13:07:53.587,37.9493483,-122.4491683,6.100,137.9,131.3,1.0,9.8
2023-06-04T13:07:54.080,37.9493400,-122.4491550,6.100,129.0,128.6,-1.0,4.8
2023-06-04T13:07:54.583,37.9493300,-122.4491416,6.200,130.0,129.7,-3.1,0.1
2023-06-04T13:07:55.089,37.9493216,-122.4491283,6.200,127.3,125.7,4.0,11.0
2023-06-04T13:07:55.582,37.9493133,-122.4491133,6.100,125.4,127.6,-12.2,6.2
2023-06-04T13:07:56.078,37.9493050,-122.4491000,6.000,134.9,129.1,-9.8,0.8
2023-06-04T13:07:56.582,37.9492950,-122.4490883,6.000,135.6,130.2,-0.6,10.2
2023-06-04T13:07:57.081,37.9492850,-122.4490733,6.200,123.8,125.7,-12.3,-0.3
2023-06-04T13:07:57.582,37.9492750,-122.4490600,6.200,135.9,130.9,-1.4,9.4
2023-06-04T13:07:58.085,37.9492650,-122.4490483,6.200,131.1,127.3,2.0,1.0
2023-06-04T13:07:58.586,37.9492550,-122.4490350,6.400,135.1,130.3,-5.8,3.0
2023-06-04T13:07:59.088,37.9492450,-122.4490216,6.400,134.3,131.1,-1.8,12.8
2023-06-04T13:07:59.587,37.9492366,-122.4490066,6.400,128.6,133.4,-10.0,0.1
2023-06-04T13:08:00.089,37.9492266,-122.4489966,6.400,136.6,132.3,1.5,13.6
2023-06-04T13:08:00.590,37.9492150,-122.4489833,6.000,137.3,130.8,-2.6,6.8
2023-06-04T13:08:01.092,37.9492050,-122.4489716,6.200,136.2,133.4,-0.5,3.5
2023-06-04T13:08:01.592,37.9491950,-122.4489600,6.200,136.0,131.7,1.9,0.8
2023-06-04T13:08:02.093,37.9491850,-122.4489466,6.200,135.0,131.9,0.8,8.2
2023-06-04T13:08:02.594,37.9491750,-122.4489333,6.300,129.9,133.4,-7.2,2.3
2023-06-04T13:08:03.096,37.9491633,-122.4489216,6.300,135.4,137.3,-2.2,7.4
2023-06-04T13:08:03.600,37.9491550,-122.4489100,6.200,132.1,131.6,-7.6,5.0
2023-06-04T13:08:04.100,37.9491433,-122.4488966,6.200,136.2,135.3,-3.3,-1.2
2023-06-04T13:08:04.601,37.9491333,-122.4488866,6.300,135.8,127.4,3.7,9.5
2023-06-04T13:08:05.102,37.9491250,-122.4488733,5.900,127.8,128.1,-1.5,0.1
2023-06-04T13:08:05.603,37.9491166,-122.4488600,5.800,127.9,123.4,-1.3,11.3
2023-06-04T13:08:06.104,37.9491083,-122.4488450,6.100,126.5,128.0,-6.7,8.0
2023-06-04T13:08:06.607,37.9490983,-122.4488316,6.200,130.4,131.9,-10.5,1.7
2023-06-04T13:08:07.106,37.9490883,-122.4488200,6.100,131.6,131.3,-8.5,0.5
2023-06-04T13:08:07.609,37.9490800,-122.4488066,6.000,130.6,126.9,-8.5,5.7
2023-06-04T13:08:08.109,37.9490700,-122.4487933,5.900,132.8,129.2,-3.0,1.1
2023-06-04T13:08:08.610,37.9490600,-122.4487800,6.400,131.3,127.9,-9.2,7.5
2023-06-04T13:08:09.111,37.9490500,-122.4487650,6.500,131.2,131.1,-10.2,0.6
2023-06-04T13:08:09.613,37.9490400,-122.4487516,6.500,133.8,130.9,-6.0,6.8
2023-06-04T13:08:10.115,37.9490300,-122.4487400,6.300,136.5,130.5,0.2,6.5
2023-06-04T13:08:10.616,37.9490200,-122.4487250,6.400,132.6,130.0,-3.6,8.5
2023-06-04T13:08:11.120,37.9490100,-122.4487100,6.600,133.7,127.6,-4.0,-1.0
2023-06-04T13:08:11.620,37.9489983,-122.4486966,6.600,134.3,130.7,-3.8,6.3
2023-06-04T13:08:12.070,37.9489883,-122.4486833,6.700,133.3,130.5,-0.8,5.4
2023-06-04T13:08:12.621,37.9489766,-122.4486683,6.700,133.4,128.4,1.9,6.1
2023-06-04T13:08:13.123,37.9489666,-122.4486550,6.700,129.0,126.0,3.4,8.1
2023-06-04T13:08:13.625,37.9489566,-122.4486400,6.700,128.9,127.9,-2.6,1.2
2023-06-04T13:08:14.126,37.9489466,-122.4486250,6.700,130.2,129.8,-4.1,5.8
2023-06-04T13:08:14.628,37.9489366,-122.4486083,7.000,129.4,129.8,-4.3,2.8
2023-06-04T13:08:15.131,37.9489266,-122.4485933,6.900,131.3,126.0,0.4,4.3
2023-06-04T13:08:15.631,37.9489166,-122.4485783,7.000,129.0,131.0,-4.0,9.0
2023-06-04T13:08:16.073,37.9489066,-122.4485633,6.900,128.5,125.8,-2.3,0.7
2023-06-04T13:08:16.582,37.9488966,-122.4485483,6.600,130.3,127.9,-3.2,11.2
2023-06-04T13:08:17.079,37.9488866,-122.4485333,6.800,129.9,127.3,-6.1,1.5
2023-06-04T13:08:17.582,37.9488766,-122.4485166,6.800,130.6,130.4,-6.5,7.7
2023-06-04T13:08:18.081,37.9488666,-122.4485016,6.900,129.5,126.5,-3.7,10.9
2023-06-04T13:08:18.578,37.9488550,-122.4484850,6.900,128.2,126.7,-9.7,0.8
2023-06-04T13:08:19.090,37.9488450,-122.4484683,7.100,128.4,125.7,-1.3,11.7
2023-06-04T13:08:19.581,37.9488350,-122.4484516,7.200,127.4,126.1,-8.7,11.7
2023-06-04T13:08:20.074,37.9488233,-122.4484350,7.200,130.7,128.2,-5.2,3.2
2023-06-04T13:08:20.580,37.9488116,-122.4484200,7.300,136.0,130.9,-1.8,7.4
2023-06-04T13:08:21.082,37.9488016,-122.4484050,7.300,130.7,127.4,1.1,4.8
2023-06-04T13:08:21.581,37.9487916,-122.4483883,7.000,125.0,124.3,-1.4,3.3
2023-06-04T13:08:22.084,37.9487816,-122.4483716,7.000,127.1,129.3,-2.0,10.1
2023-06-04T13:08:22.581,37.9487700,-122.4483550,7.100,130.5,128.8,-6.2,-1.2
2023-06-04T13:08:23.151,37.9487616,-122.4483400,6.800,129.9,131.0,-0.1,11.3
2023-06-04T13:08:23.578,37.9487516,-122.4483250,6.700,127.4,127.1,-8.8,0.4
2023-06-04T13:08:24.075,37.9487416,-122.4483116,6.500,130.0,126.7,-4.9,8.7
2023-06-04T13:08:24.576,37.9487333,-122.4482966,6.400,126.6,128.3,-10.4,4.6
2023-06-04T13:08:25.078,37.9487233,-122.4482816,6.600,131.8,130.0,-4.5,3.6
2023-06-04T13:08:25.580,37.9487133,-122.4482683,6.600,133.6,130.6,4.6,7.8
2023-06-04T13:08:26.082,37.9487050,-122.4482516,6.400,121.1,124.5,-12.7,3.3
2023-06-04T13:08:26.580,37.9486950,-122.4482366,6.700,129.3,130.0,-9.4,9.9
2023-06-04T13:08:27.097,37.9486850,-122.4482216,6.600,128.9,125.4,-9.2,5.0
2023-06-04T13:08:27.578,37.9486750,-122.4482066,6.600,133.1,131.8,-12.3,6.1
2023-06-04T13:08:28.073,37.9486650,-122.4481950,6.500,136.2,132.3,4.9,6.1
2023-06-04T13:08:28.585,37.9486533,-122.4481816,6.400,131.7,127.3,2.6,6.4
2023-06-04T13:08:29.079,37.9486433,-122.4481666,6.700,130.8,130.0,-3.4,9.2
2023-06-04T13:08:29.581,37.9486333,-122.4481516,6.800,130.7,130.6,-4.3,4.7
2023-06-04T13:08:30.085,37.9486250,-122.4481366,6.600,129.9,130.3,-5.4,5.6
2023-06-04T13:08:30.581,37.9486133,-122.4481216,6.800,138.7,134.6,-4.8,5.9
2023-06-04T13:08:31.099,37.9486050,-122.4481100,6.500,132.8,129.9,-0.5,3.7
2023-06-04T13:08:31.580,37.9485950,-122.4480950,6.400,133.2,131.6,-7.6,5.7
2023-06-04T13:08:32.080,37.9485850,-122.4480816,6.300,131.6,129.7,-8.6,4.0
2023-06-04T13:08:32.582,37.9485750,-122.4480683,6.300,134.6,131.7,-7.4,4.5
2023-06-04T13:08:33.100,37.9485666,-122.4480550,6.300,132.7,125.8,1.0,9.5
2023-06-04T13:08:33.581,37.9485566,-122.4480400,6.500,130.9,130.5,-2.3,4.9
2023-06-04T13:08:34.086,37.9485466,-122.4480250,6.500,128.9,122.4,4.7,8.4
2023-06-04T13:08:34.582,37.9485366,-122.4480083,6.800,128.8,129.3,-4.7,6.7
2023-06-04T13:08:35.071,37.9485266,-122.4479933,6.900,130.1,130.2,-2.4,3.9
2023-06-04T13:08:35.585,37.9485166,-122.4479783,6.700,130.9,130.6,-1.1,11.1
2023-06-04T13:08:36.076,37.9485050,-122.4479633,6.800,130.8,130.7,-3.9,6.0
2023-06-04T13:08:36.583,37.9484933,-122.4479483,7.000,134.9,131.9,5.8,10.2
2023-06-04T13:08:37.079,37.9484833,-122.4479333,6.900,130.0,128.6,3.5,-1.0
2023-06-04T13:08:37.579,37.9484733,-122.4479200,6.600,128.6,128.6,3.4,8.5
2023-06-04T13:08:38.084,37.9484633,-122.4479050,6.500,126.7,133.4,-2.9,4.4
2023-06-04T13:08:38.578,37.9484533,-122.4478916,6.400,134.7,132.3,2.3,4.5
2023-06-04T13:08:39.100,37.9484433,-122.4478766,6.500,127.8,131.6,-4.7,1.7
2023-06-04T13:08:39.581,37.9484333,-122.4478616,6.500,130.0,132.4,-1.2,5.8
2023-06-04T13:08:40.076,37.9484250,-122.4478483,6.300,129.4,129.5,-2.8,5.1
2023-06-04T13:08:40.581,37.9484150,-122.4478333,6.200,126.0,125.4,6.7,3.3
2023-06-04T13:08:41.081,37.9484066,-122.4478200,6.100,126.8,126.4,2.0,10.1
2023-06-04T13:08:41.580,37.9484000,-122.4478050,6.100,119.2,124.9,-5.3,-1.5
2023-06-04T13:08:42.086,37.9483933,-122.4477883,6.000,120.9,126.6,0.5,12.2
2023-06-04T13:08:42.581,37.9483866,-122.4477733,6.100,116.1,122.2,-7.0,3.1
2023-06-04T13:08:43.072,37.9483800,-122.4477566,6.100,119.6,126.4,-12.8,8.4
2023-06-04T13:08:43.582,37.9483716,-122.4477433,6.000,129.2,128.9,-8.7,6.0
2023-06-04T13:08:44.078,37.9483616,-122.4477300,5.800,129.0,129.4,-7.5,2.9
2023-06-04T13:08:44.572,37.9483533,-122.4477166,5.800,124.6,125.3,-2.8,4.6
2023-06-04T13:08:45.082,37.9483450,-122.4477016,5.900,127.2,126.9,-8.3,10.9
2023-06-04T13:08:45.583,37.9483366,-122.4476883,5.900,128.0,126.8,-4.3,-0.6
2023-06-04T13:08:46.096,37.9483300,-122.4476750,5.600,125.6,127.0,-10.3,14.0
2023-06-04T13:08:46.582,37.9483216,-122.4476616,5.700,132.7,132.6,-5.1,5.1
2023-06-04T13:08:47.075,37.9483116,-122.4476500,5.700,133.0,132.7,-2.6,4.6
2023-06-04T13:08:47.578,37.9483050,-122.4476366,5.400,127.8,125.0,-1.2,4.0
2023-06-04T13:08:48.080,37.9482966,-122.4476233,5.400,127.8,127.7,-3.1,5.3
2023-06-04T13:08:48.588,37.9482883,-122.4476116,5.600,131.9,125.5,5.4,6.7
2023-06-04T13:08:49.097,37.9482800,-122.4475983,5.800,125.5,127.0,-4.6,4.8
2023-06-04T13:08:49.585,37.9482716,-122.4475850,5.900,129.4,128.5,2.4,5.8
2023-06-04T13:08:50.090,37.9482650,-122.4475716,5.800,120.8,120.7,-1.2,3.2
